,date,continent,location,male_smokers
2919,2023Q1,Africa,Guinea,0.0
2920,2023Q1,Africa,Guinea-Bissau,0.0
2921,2023Q1,Africa,Kenya,1835.9999999999998
2922,2023Q1,Africa,Lesotho,4851.0
2923,2023Q1,Africa,Liberia,1629.0000000000002
2924,2023Q1,Africa,Libya,0.0
2925,2023Q1,Africa,Madagascar,0.0
2926,2023Q1,Africa,Malawi,2223.0
2927,2023Q1,Africa,Mali,2070.0
2928,2023Q1,Africa,Mauritania,0.0
2929,2023Q1,Africa,Mauritius,3663.0000000000005
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,4239.0
2932,2023Q1,Africa,Mozambique,2619.0
2933,2023Q1,Africa,Namibia,3078.0000000000005
2934,2023Q1,Africa,Niger,1386.0
2935,2023Q1,Africa,Nigeria,972.0000000000001
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,1890.0
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,0.0
2940,2023Q1,Africa,Senegal,1494.0000000000002
2941,2023Q1,Africa,Seychelles,3213.0000000000005
2942,2023Q1,Africa,Sierra Leone,3716.9999999999995
2943,2023Q1,Africa,Somalia,0.0
2944,2023Q1,Africa,South Africa,2988.0000000000005
2945,2023Q1,Africa,South Sudan,0.0
2946,2023Q1,Africa,Sudan,0.0
2947,2023Q1,Africa,Tanzania,2403.0
2948,2023Q1,Africa,Togo,1278.0
2949,2023Q1,Africa,Tunisia,5922.0
2950,2023Q1,Africa,Uganda,1503.0
2951,2023Q1,Africa,Zambia,2223.0
2952,2023Q1,Africa,Zimbabwe,2763.0
2953,2023Q1,Asia,Afghanistan,0.0
2954,2023Q1,Asia,Armenia,4689.0
2955,2023Q1,Asia,Azerbaijan,3825.0
2956,2023Q1,Asia,Bahrain,3384.0
2957,2023Q1,Asia,Bangladesh,4023.0000000000005
2958,2023Q1,Asia,Bhutan,0.0
2959,2023Q1,Asia,Brunei,2781.0
2960,2023Q1,Asia,Cambodia,3033.0000000000005
2961,2023Q1,Asia,China,4356.0
2962,2023Q1,Asia,Georgia,4995.0
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,1854.0000000000002
2965,2023Q1,Asia,Indonesia,6848.999999999999
2966,2023Q1,Asia,Iran,1899.0000000000002
2967,2023Q1,Asia,Iraq,0.0
2968,2023Q1,Asia,Israel,3186.0
2969,2023Q1,Asia,Japan,3033.0000000000005
2970,2023Q1,Asia,Jordan,0.0
2971,2023Q1,Asia,Kazakhstan,3879.0
2972,2023Q1,Asia,Kuwait,3330.0
2973,2023Q1,Asia,Kyrgyzstan,4545.0
2974,2023Q1,Asia,Laos,4608.0
2975,2023Q1,Asia,Lebanon,3663.0000000000005
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,3816.0
2978,2023Q1,Asia,Maldives,4950.0
2979,2023Q1,Asia,Mongolia,4185.0
2980,2023Q1,Asia,Myanmar,3168.0000000000005
2981,2023Q1,Asia,Nepal,3401.9999999999995
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,1404.0
2984,2023Q1,Asia,Pakistan,3303.0000000000005
2985,2023Q1,Asia,Palestine,0.0
2986,2023Q1,Asia,Philippines,3671.9999999999995
2987,2023Q1,Asia,Qatar,2421.0
2988,2023Q1,Asia,Saudi Arabia,2286.0
2989,2023Q1,Asia,Singapore,2547.0
2990,2023Q1,Asia,South Korea,3681.0
2991,2023Q1,Asia,Sri Lanka,2430.0
2992,2023Q1,Asia,Syria,0.0
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,0.0
2995,2023Q1,Asia,Thailand,3491.9999999999995
2996,2023Q1,Asia,Timor,7028.999999999999
2997,2023Q1,Asia,Turkey,3699.0
2998,2023Q1,Asia,Turkmenistan,0.0
2999,2023Q1,Asia,United Arab Emirates,3366.0
3000,2023Q1,Asia,Uzbekistan,2223.0
3001,2023Q1,Asia,Vietnam,4131.0
3002,2023Q1,Asia,Yemen,2628.0
3003,2023Q1,Europe,Albania,4608.0
3004,2023Q1,Europe,Andorra,3401.9999999999995
3005,2023Q1,Europe,Austria,2781.0
3006,2023Q1,Europe,Belarus,4149.0
3007,2023Q1,Europe,Belgium,2826.0
3008,2023Q1,Europe,Bosnia and Herzegovina,4293.0
3009,2023Q1,Europe,Bulgaria,3996.0
3010,2023Q1,Europe,Croatia,3591.0
3011,2023Q1,Europe,Cyprus,4743.0
3012,2023Q1,Europe,Czechia,3446.9999999999995
3013,2023Q1,Europe,Denmark,1692.0
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,3536.9999999999995
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,2034.0000000000002
3018,2023Q1,Europe,France,3204.0
3019,2023Q1,Europe,Germany,2979.0
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,4680.0
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,3131.9999999999995
3024,2023Q1,Europe,Iceland,1368.0
3025,2023Q1,Europe,Ireland,2313.0
3026,2023Q1,Europe,Isle of Man,0.0
3027,2023Q1,Europe,Italy,2502.0
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,0.0
3030,2023Q1,Europe,Latvia,4590.0
3031,2023Q1,Europe,Liechtenstein,0.0
3032,2023Q1,Europe,Lithuania,3420.0
3033,2023Q1,Europe,Luxembourg,2340.0
3034,2023Q1,Europe,Malta,2718.0
3035,2023Q1,Europe,Moldova,4014.0
3036,2023Q1,Europe,Monaco,0.0
3037,2023Q1,Europe,Montenegro,4311.0
3038,2023Q1,Europe,Netherlands,2457.0
3039,2023Q1,Europe,North Macedonia,0.0
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,1863.0
3042,2023Q1,Europe,Poland,2979.0
3043,2023Q1,Europe,Portugal,2700.0
3044,2023Q1,Europe,Romania,3339.0
3045,2023Q1,Europe,Russia,5247.0
3046,2023Q1,Europe,San Marino,0.0
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,3618.0000000000005
3049,2023Q1,Europe,Slovakia,3393.0000000000005
3050,2023Q1,Europe,Slovenia,2250.0
3051,2023Q1,Europe,Spain,2826.0
3052,2023Q1,Europe,Sweden,1700.9999999999998
3053,2023Q1,Europe,Switzerland,2601.0
3054,2023Q1,Europe,Ukraine,4266.0
3055,2023Q1,Europe,United Kingdom,2223.0
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,0.0
3060,2023Q1,North America,Aruba,0.0
3061,2023Q1,North America,Bahamas,1835.9999999999998
3062,2023Q1,North America,Barbados,1305.0
3063,2023Q1,North America,Belize,0.0
3064,2023Q1,North America,Bermuda,0.0
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,0.0
3067,2023Q1,North America,Canada,1494.0000000000002
3068,2023Q1,North America,Cayman Islands,0.0
3069,2023Q1,North America,Costa Rica,1565.9999999999998
3070,2023Q1,North America,Cuba,4797.0
3071,2023Q1,North America,Curacao,0.0
3072,2023Q1,North America,Dominica,0.0
3073,2023Q1,North America,Dominican Republic,1719.0000000000002
3074,2023Q1,North America,El Salvador,1692.0
3075,2023Q1,North America,Greenland,0.0
3076,2023Q1,North America,Grenada,0.0
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,0.0
3079,2023Q1,North America,Haiti,2079.0
3080,2023Q1,North America,Honduras,0.0
3081,2023Q1,North America,Jamaica,2574.0
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,1925.9999999999998
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,0.0
3086,2023Q1,North America,Panama,891.0
3087,2023Q1,North America,Puerto Rico,0.0
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,0.0
3090,2023Q1,North America,Saint Lucia,0.0
3091,2023Q1,North America,Saint Martin (French part),0.0
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,0.0
3094,2023Q1,North America,Sint Maarten (Dutch part),0.0
3095,2023Q1,North America,Trinidad and Tobago,0.0
3096,2023Q1,North America,Turks and Caicos Islands,0.0
3097,2023Q1,North America,United States,2214.0
3098,2023Q1,North America,United States Virgin Islands,0.0
3099,2023Q1,Oceania,American Samoa,0.0
3100,2023Q1,Oceania,Australia,1485.0
3101,2023Q1,Oceania,Cook Islands,0.0
3102,2023Q1,Oceania,Fiji,3131.9999999999995
3103,2023Q1,Oceania,French Polynesia,0.0
3104,2023Q1,Oceania,Guam,0.0
3105,2023Q1,Oceania,Kiribati,5301.0
3106,2023Q1,Oceania,Marshall Islands,0.0
3107,2023Q1,Oceania,Micronesia (country),0.0
3108,2023Q1,Oceania,Nauru,3321.0
3109,2023Q1,Oceania,New Caledonia,0.0
3110,2023Q1,Oceania,New Zealand,1548.0
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,0.0
3113,2023Q1,Oceania,Palau,2043.0
3114,2023Q1,Oceania,Papua New Guinea,4392.0
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,3429.0
3117,2023Q1,Oceania,Solomon Islands,0.0
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,3996.0
3120,2023Q1,Oceania,Tuvalu,0.0
3121,2023Q1,Oceania,Vanuatu,3105.0
3122,2023Q1,Oceania,Wallis and Futuna,0.0
3123,2023Q1,South America,Argentina,2493.0
3124,2023Q1,South America,Bolivia,0.0
3125,2023Q1,South America,Brazil,1610.9999999999998
3126,2023Q1,South America,Chile,3735.0
3127,2023Q1,South America,Colombia,1215.0
3128,2023Q1,South America,Ecuador,1107.0
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,0.0
3132,2023Q1,South America,Paraguay,1944.0000000000002
3133,2023Q1,South America,Peru,0.0
3134,2023Q1,South America,Suriname,3861.0
3135,2023Q1,South America,Uruguay,1790.9999999999998
3136,2023Q1,South America,Venezuela,0.0
3137,2023Q2,Africa,Algeria,2766.4
3138,2023Q2,Africa,Angola,0.0
3139,2023Q2,Africa,Benin,1119.3
3140,2023Q2,Africa,Botswana,3130.4
3141,2023Q2,Africa,Burkina Faso,2174.9
3142,2023Q2,Africa,Burundi,0.0
3143,2023Q2,Africa,Cameroon,0.0
3144,2023Q2,Africa,Cape Verde,1501.5
3145,2023Q2,Africa,Central African Republic,0.0
3146,2023Q2,Africa,Chad,0.0
3147,2023Q2,Africa,Comoros,2147.6
3148,2023Q2,Africa,Congo,4759.3
3149,2023Q2,Africa,Cote d'Ivoire,0.0
3150,2023Q2,Africa,Democratic Republic of Congo,0.0
3151,2023Q2,Africa,Djibouti,2229.5
3152,2023Q2,Africa,Egypt,4559.1
3153,2023Q2,Africa,Equatorial Guinea,0.0
3154,2023Q2,Africa,Eritrea,1037.4
3155,2023Q2,Africa,Eswatini,1501.5
3156,2023Q2,Africa,Ethiopia,773.5
3157,2023Q2,Africa,Gabon,0.0
3158,2023Q2,Africa,Gambia,2839.2
3159,2023Q2,Africa,Ghana,700.7
3160,2023Q2,Africa,Guinea,0.0
3161,2023Q2,Africa,Guinea-Bissau,0.0
3162,2023Q2,Africa,Kenya,1856.3999999999999
3163,2023Q2,Africa,Lesotho,4904.9
3164,2023Q2,Africa,Liberia,1647.1000000000001
3165,2023Q2,Africa,Libya,0.0
3166,2023Q2,Africa,Madagascar,0.0
3167,2023Q2,Africa,Malawi,2247.7
3168,2023Q2,Africa,Mali,2093.0
3169,2023Q2,Africa,Mauritania,0.0
3170,2023Q2,Africa,Mauritius,3703.7000000000003
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,4286.1
3173,2023Q2,Africa,Mozambique,2648.1
3174,2023Q2,Africa,Namibia,3112.2000000000003
3175,2023Q2,Africa,Niger,1401.4
3176,2023Q2,Africa,Nigeria,982.8000000000001
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,1911.0
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,0.0
3181,2023Q2,Africa,Senegal,1510.6000000000001
3182,2023Q2,Africa,Seychelles,3248.7000000000003
3183,2023Q2,Africa,Sierra Leone,3758.2999999999997
3184,2023Q2,Africa,Somalia,0.0
3185,2023Q2,Africa,South Africa,3021.2000000000003
3186,2023Q2,Africa,South Sudan,0.0
3187,2023Q2,Africa,Sudan,0.0
3188,2023Q2,Africa,Tanzania,2429.7
3189,2023Q2,Africa,Togo,1292.2
3190,2023Q2,Africa,Tunisia,5987.8
3191,2023Q2,Africa,Uganda,1519.7
3192,2023Q2,Africa,Zambia,2247.7
3193,2023Q2,Africa,Zimbabwe,2793.7
3194,2023Q2,Asia,Afghanistan,0.0
3195,2023Q2,Asia,Armenia,4741.1
3196,2023Q2,Asia,Azerbaijan,3867.5
3197,2023Q2,Asia,Bahrain,3421.6
3198,2023Q2,Asia,Bangladesh,4067.7000000000003
3199,2023Q2,Asia,Bhutan,0.0
3200,2023Q2,Asia,Brunei,2811.9
3201,2023Q2,Asia,Cambodia,3066.7000000000003
3202,2023Q2,Asia,China,4404.4
3203,2023Q2,Asia,Georgia,5050.5
3204,2023Q2,Asia,Hong Kong,0.0
3205,2023Q2,Asia,India,1874.6000000000001
3206,2023Q2,Asia,Indonesia,6925.099999999999
3207,2023Q2,Asia,Iran,1920.1000000000001
3208,2023Q2,Asia,Iraq,0.0
3209,2023Q2,Asia,Israel,3221.4
3210,2023Q2,Asia,Japan,3066.7000000000003
3211,2023Q2,Asia,Jordan,0.0
3212,2023Q2,Asia,Kazakhstan,3922.1
3213,2023Q2,Asia,Kuwait,3367.0
3214,2023Q2,Asia,Kyrgyzstan,4595.5
3215,2023Q2,Asia,Laos,4659.2
3216,2023Q2,Asia,Lebanon,3703.7000000000003
3217,2023Q2,Asia,Macao,0.0
3218,2023Q2,Asia,Malaysia,3858.4
3219,2023Q2,Asia,Maldives,5005.0
3220,2023Q2,Asia,Mongolia,4231.5
3221,2023Q2,Asia,Myanmar,3203.2000000000003
3222,2023Q2,Asia,Nepal,3439.7999999999997
3223,2023Q2,Asia,North Korea,0.0
3224,2023Q2,Asia,Oman,1419.6
3225,2023Q2,Asia,Pakistan,3339.7000000000003
3226,2023Q2,Asia,Palestine,0.0
3227,2023Q2,Asia,Philippines,3712.7999999999997
3228,2023Q2,Asia,Qatar,2447.9
3229,2023Q2,Asia,Saudi Arabia,2311.4
3230,2023Q2,Asia,Singapore,2575.3
3231,2023Q2,Asia,South Korea,3721.9
3232,2023Q2,Asia,Sri Lanka,2457.0
3233,2023Q2,Asia,Syria,0.0
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,0.0
3236,2023Q2,Asia,Thailand,3530.7999999999997
3237,2023Q2,Asia,Timor,7107.099999999999
3238,2023Q2,Asia,Turkey,3740.1
3239,2023Q2,Asia,Turkmenistan,0.0
3240,2023Q2,Asia,United Arab Emirates,3403.4
3241,2023Q2,Asia,Uzbekistan,2247.7
3242,2023Q2,Asia,Vietnam,4176.9
3243,2023Q2,Asia,Yemen,2657.2
3244,2023Q2,Europe,Albania,4659.2
3245,2023Q2,Europe,Andorra,3439.7999999999997
3246,2023Q2,Europe,Austria,2811.9
3247,2023Q2,Europe,Belarus,4195.1
3248,2023Q2,Europe,Belgium,2857.4
3249,2023Q2,Europe,Bosnia and Herzegovina,4340.7
3250,2023Q2,Europe,Bulgaria,4040.4
3251,2023Q2,Europe,Croatia,3630.9
3252,2023Q2,Europe,Cyprus,4795.7
3253,2023Q2,Europe,Czechia,3485.2999999999997
3254,2023Q2,Europe,Denmark,1710.8
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,3576.2999999999997
3257,2023Q2,Europe,Faeroe Islands,0.0
3258,2023Q2,Europe,Finland,2056.6
3259,2023Q2,Europe,France,3239.6
3260,2023Q2,Europe,Germany,3012.1
3261,2023Q2,Europe,Gibraltar,0.0
3262,2023Q2,Europe,Greece,4732.0
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,3166.7999999999997
3265,2023Q2,Europe,Iceland,1383.2
3266,2023Q2,Europe,Ireland,2338.7
3267,2023Q2,Europe,Isle of Man,0.0
3268,2023Q2,Europe,Italy,2529.8
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,0.0
3271,2023Q2,Europe,Latvia,4641.0
3272,2023Q2,Europe,Liechtenstein,0.0
3273,2023Q2,Europe,Lithuania,3458.0
3274,2023Q2,Europe,Luxembourg,2366.0
3275,2023Q2,Europe,Malta,2748.2
3276,2023Q2,Europe,Moldova,4058.6
3277,2023Q2,Europe,Monaco,0.0
3278,2023Q2,Europe,Montenegro,4358.9
3279,2023Q2,Europe,Netherlands,2484.3
3280,2023Q2,Europe,North Macedonia,0.0
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,1883.7
3283,2023Q2,Europe,Poland,3012.1
3284,2023Q2,Europe,Portugal,2730.0
3285,2023Q2,Europe,Romania,3376.1
3286,2023Q2,Europe,Russia,5305.3
3287,2023Q2,Europe,San Marino,0.0
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,3658.2000000000003
3290,2023Q2,Europe,Slovakia,3430.7000000000003
3291,2023Q2,Europe,Slovenia,2275.0
3292,2023Q2,Europe,Spain,2857.4
3293,2023Q2,Europe,Sweden,1719.8999999999999
3294,2023Q2,Europe,Switzerland,2629.9
3295,2023Q2,Europe,Ukraine,4313.4
3296,2023Q2,Europe,United Kingdom,2247.7
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,0.0
3301,2023Q2,North America,Aruba,0.0
3302,2023Q2,North America,Bahamas,1856.3999999999999
3303,2023Q2,North America,Barbados,1319.5
3304,2023Q2,North America,Belize,0.0
3305,2023Q2,North America,Bermuda,0.0
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,0.0
3308,2023Q2,North America,Canada,1510.6000000000001
3309,2023Q2,North America,Cayman Islands,0.0
3310,2023Q2,North America,Costa Rica,1583.3999999999999
3311,2023Q2,North America,Cuba,4850.3
3312,2023Q2,North America,Curacao,0.0
3313,2023Q2,North America,Dominica,0.0
3314,2023Q2,North America,Dominican Republic,1738.1000000000001
3315,2023Q2,North America,El Salvador,1710.8
3316,2023Q2,North America,Greenland,0.0
3317,2023Q2,North America,Grenada,0.0
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,0.0
3320,2023Q2,North America,Haiti,2102.1
3321,2023Q2,North America,Honduras,0.0
3322,2023Q2,North America,Jamaica,2602.6
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,1947.3999999999999
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,0.0
3327,2023Q2,North America,Panama,900.9
3328,2023Q2,North America,Puerto Rico,0.0
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,0.0
3331,2023Q2,North America,Saint Lucia,0.0
3332,2023Q2,North America,Saint Martin (French part),0.0
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,0.0
3335,2023Q2,North America,Sint Maarten (Dutch part),0.0
3336,2023Q2,North America,Trinidad and Tobago,0.0
3337,2023Q2,North America,Turks and Caicos Islands,0.0
3338,2023Q2,North America,United States,2238.6
3339,2023Q2,North America,United States Virgin Islands,0.0
3340,2023Q2,Oceania,American Samoa,0.0
3341,2023Q2,Oceania,Australia,1501.5
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,3166.7999999999997
3344,2023Q2,Oceania,French Polynesia,0.0
3345,2023Q2,Oceania,Guam,0.0
3346,2023Q2,Oceania,Kiribati,5359.9
3347,2023Q2,Oceania,Marshall Islands,0.0
3348,2023Q2,Oceania,Micronesia (country),0.0
3349,2023Q2,Oceania,Nauru,3357.9
3350,2023Q2,Oceania,New Caledonia,0.0
3351,2023Q2,Oceania,New Zealand,1565.2
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,0.0
3354,2023Q2,Oceania,Palau,2065.7
3355,2023Q2,Oceania,Papua New Guinea,4440.8
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,3467.1
3358,2023Q2,Oceania,Solomon Islands,0.0
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,4040.4
3361,2023Q2,Oceania,Tuvalu,0.0
3362,2023Q2,Oceania,Vanuatu,3139.5
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,2520.7
3365,2023Q2,South America,Bolivia,0.0
3366,2023Q2,South America,Brazil,1628.8999999999999
3367,2023Q2,South America,Chile,3776.5
3368,2023Q2,South America,Colombia,1228.5
3369,2023Q2,South America,Ecuador,1119.3
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,0.0
3373,2023Q2,South America,Paraguay,1965.6000000000001
3374,2023Q2,South America,Peru,0.0
3375,2023Q2,South America,Suriname,3903.9
3376,2023Q2,South America,Uruguay,1810.8999999999999
3377,2023Q2,South America,Venezuela,0.0
3378,2023Q3,Africa,Algeria,2796.7999999999997
3379,2023Q3,Africa,Angola,0.0
3380,2023Q3,Africa,Benin,1131.6000000000001
3381,2023Q3,Africa,Botswana,3164.7999999999997
3382,2023Q3,Africa,Burkina Faso,2198.7999999999997
3383,2023Q3,Africa,Burundi,0.0
3384,2023Q3,Africa,Cameroon,0.0
3385,2023Q3,Africa,Cape Verde,1518.0
3386,2023Q3,Africa,Central African Republic,0.0
3387,2023Q3,Africa,Chad,0.0
3388,2023Q3,Africa,Comoros,2171.2000000000003
3389,2023Q3,Africa,Congo,4811.599999999999
3390,2023Q3,Africa,Cote d'Ivoire,0.0
3391,2023Q3,Africa,Democratic Republic of Congo,0.0
3392,2023Q3,Africa,Djibouti,2254.0
3393,2023Q3,Africa,Egypt,4609.2
3394,2023Q3,Africa,Equatorial Guinea,0.0
3395,2023Q3,Africa,Eritrea,1048.8
3396,2023Q3,Africa,Eswatini,1518.0
3397,2023Q3,Africa,Ethiopia,782.0
3398,2023Q3,Africa,Gabon,0.0
3399,2023Q3,Africa,Gambia,2870.4
3400,2023Q3,Africa,Ghana,708.4
3401,2023Q3,Africa,Guinea,0.0
3402,2023Q3,Africa,Guinea-Bissau,0.0
3403,2023Q3,Africa,Kenya,1876.8
3404,2023Q3,Africa,Lesotho,4958.8
3405,2023Q3,Africa,Liberia,1665.2
3406,2023Q3,Africa,Libya,0.0
3407,2023Q3,Africa,Madagascar,0.0
3408,2023Q3,Africa,Malawi,2272.4
3409,2023Q3,Africa,Mali,2116.0
3410,2023Q3,Africa,Mauritania,0.0
3411,2023Q3,Africa,Mauritius,3744.4
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,4333.2
3414,2023Q3,Africa,Mozambique,2677.2000000000003
3415,2023Q3,Africa,Namibia,3146.4
3416,2023Q3,Africa,Niger,1416.8
3417,2023Q3,Africa,Nigeria,993.6
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,1932.0
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,0.0
3422,2023Q3,Africa,Senegal,1527.2
3423,2023Q3,Africa,Seychelles,3284.4
3424,2023Q3,Africa,Sierra Leone,3799.6
3425,2023Q3,Africa,Somalia,0.0
3426,2023Q3,Africa,South Africa,3054.4
3427,2023Q3,Africa,South Sudan,0.0
3428,2023Q3,Africa,Sudan,0.0
3429,2023Q3,Africa,Tanzania,2456.4
3430,2023Q3,Africa,Togo,1306.3999999999999
3431,2023Q3,Africa,Tunisia,6053.599999999999
3432,2023Q3,Africa,Uganda,1536.3999999999999
3433,2023Q3,Africa,Zambia,2272.4
3434,2023Q3,Africa,Zimbabwe,2824.4
3435,2023Q3,Asia,Afghanistan,0.0
3436,2023Q3,Asia,Armenia,4793.2
3437,2023Q3,Asia,Azerbaijan,3910.0
3438,2023Q3,Asia,Bahrain,3459.2000000000003
3439,2023Q3,Asia,Bangladesh,4112.400000000001
3440,2023Q3,Asia,Bhutan,0.0
3441,2023Q3,Asia,Brunei,2842.7999999999997
3442,2023Q3,Asia,Cambodia,3100.4
3443,2023Q3,Asia,China,4452.8
3444,2023Q3,Asia,Georgia,5106.0
3445,2023Q3,Asia,Hong Kong,0.0
3446,2023Q3,Asia,India,1895.2
3447,2023Q3,Asia,Indonesia,7001.2
3448,2023Q3,Asia,Iran,1941.2
3449,2023Q3,Asia,Iraq,0.0
3450,2023Q3,Asia,Israel,3256.7999999999997
3451,2023Q3,Asia,Japan,3100.4
3452,2023Q3,Asia,Jordan,0.0
3453,2023Q3,Asia,Kazakhstan,3965.2000000000003
3454,2023Q3,Asia,Kuwait,3404.0
3455,2023Q3,Asia,Kyrgyzstan,4646.0
3456,2023Q3,Asia,Laos,4710.400000000001
3457,2023Q3,Asia,Lebanon,3744.4
3458,2023Q3,Asia,Malaysia,3900.7999999999997
3459,2023Q3,Asia,Maldives,5060.0
3460,2023Q3,Asia,Mongolia,4278.0
3461,2023Q3,Asia,Myanmar,3238.4
3462,2023Q3,Asia,Nepal,3477.6
3463,2023Q3,Asia,North Korea,0.0
3464,2023Q3,Asia,Oman,1435.2
3465,2023Q3,Asia,Pakistan,3376.4
3466,2023Q3,Asia,Palestine,0.0
3467,2023Q3,Asia,Philippines,3753.6
3468,2023Q3,Asia,Qatar,2474.7999999999997
3469,2023Q3,Asia,Saudi Arabia,2336.7999999999997
3470,2023Q3,Asia,Singapore,2603.6
3471,2023Q3,Asia,South Korea,3762.7999999999997
3472,2023Q3,Asia,Sri Lanka,2484.0
3473,2023Q3,Asia,Syria,0.0
3474,2023Q3,Asia,Taiwan,0.0
3475,2023Q3,Asia,Tajikistan,0.0
3476,2023Q3,Asia,Thailand,3569.6
3477,2023Q3,Asia,Timor,7185.2
3478,2023Q3,Asia,Turkey,3781.2000000000003
3479,2023Q3,Asia,Turkmenistan,0.0
3480,2023Q3,Asia,United Arab Emirates,3440.7999999999997
3481,2023Q3,Asia,Uzbekistan,2272.4
3482,2023Q3,Asia,Vietnam,4222.8
3483,2023Q3,Asia,Yemen,2686.4
3484,2023Q3,Europe,Albania,4710.400000000001
3485,2023Q3,Europe,Andorra,3477.6
3486,2023Q3,Europe,Austria,2842.7999999999997
3487,2023Q3,Europe,Belarus,4241.2
3488,2023Q3,Europe,Belgium,2888.7999999999997
3489,2023Q3,Europe,Bosnia and Herzegovina,4388.400000000001
3490,2023Q3,Europe,Bulgaria,4084.7999999999997
3491,2023Q3,Europe,Croatia,3670.7999999999997
3492,2023Q3,Europe,Cyprus,4848.400000000001
3493,2023Q3,Europe,Czechia,3523.6
3494,2023Q3,Europe,Denmark,1729.6000000000001
