,date,continent,location,stringency_index
1199,2021Q1,South America,Uruguay,6122.08
1200,2021Q1,South America,Venezuela,8017.66
1201,2021Q2,Africa,Algeria,6035.51
1202,2021Q2,Africa,Angola,4600.3
1203,2021Q2,Africa,Benin,3326.88
1204,2021Q2,Africa,Botswana,5645.64
1205,2021Q2,Africa,Burkina Faso,2383.42
1206,2021Q2,Africa,Burundi,1436.06
1207,2021Q2,Africa,Cameroon,3094.41
1208,2021Q2,Africa,Cape Verde,5364.86
1209,2021Q2,Africa,Central African Republic,966.67
1210,2021Q2,Africa,Chad,2291.68
1211,2021Q2,Africa,Comoros,0.0
1212,2021Q2,Africa,Congo,4809.63
1213,2021Q2,Africa,Cote d'Ivoire,2101.09
1214,2021Q2,Africa,Democratic Republic of Congo,3171.22
1215,2021Q2,Africa,Djibouti,3686.06
1216,2021Q2,Africa,Egypt,4373.92
1217,2021Q2,Africa,Equatorial Guinea,0.0
1218,2021Q2,Africa,Eritrea,0.0
1219,2021Q2,Africa,Eswatini,4985.99
1220,2021Q2,Africa,Ethiopia,3960.32
1221,2021Q2,Africa,Gabon,6194.4
1222,2021Q2,Africa,Gambia,3566.44
1223,2021Q2,Africa,Ghana,4068.3700000000003
1224,2021Q2,Africa,Guinea,5730.62
1225,2021Q2,Africa,Guinea-Bissau,0.0
1226,2021Q2,Africa,Kenya,6432.23
1227,2021Q2,Africa,Lesotho,4570.43
1228,2021Q2,Africa,Liberia,4042.67
1229,2021Q2,Africa,Libya,6513.07
1230,2021Q2,Africa,Madagascar,6474.099999999999
1231,2021Q2,Africa,Malawi,3826.85
1232,2021Q2,Africa,Mali,4225.83
1233,2021Q2,Africa,Mauritania,3605.81
1234,2021Q2,Africa,Mauritius,7624.32
1235,2021Q2,Africa,Mayotte,0.0
1236,2021Q2,Africa,Morocco,6454.849999999999
1237,2021Q2,Africa,Mozambique,4950.900000000001
1238,2021Q2,Africa,Namibia,4493.92
1239,2021Q2,Africa,Niger,2259.31
1240,2021Q2,Africa,Nigeria,3993.62
1241,2021Q2,Africa,Reunion,0.0
1242,2021Q2,Africa,Rwanda,5754.89
1243,2021Q2,Africa,Saint Helena,0.0
1244,2021Q2,Africa,Sao Tome and Principe,0.0
1245,2021Q2,Africa,Senegal,1835.8200000000002
1246,2021Q2,Africa,Seychelles,5699.04
1247,2021Q2,Africa,Sierra Leone,4520.57
1248,2021Q2,Africa,Somalia,3227.93
1249,2021Q2,Africa,South Africa,4321.32
1250,2021Q2,Africa,South Sudan,3629.31
1251,2021Q2,Africa,Sudan,5293.21
1252,2021Q2,Africa,Tanzania,963.96
1253,2021Q2,Africa,Togo,5012.66
1254,2021Q2,Africa,Tunisia,6047.99
1255,2021Q2,Africa,Uganda,4526.85
1256,2021Q2,Africa,Zambia,3739.61
1257,2021Q2,Africa,Zimbabwe,4931.49
1258,2021Q2,Asia,Afghanistan,3170.38
1259,2021Q2,Asia,Armenia,0.0
1260,2021Q2,Asia,Azerbaijan,6480.530000000001
1261,2021Q2,Asia,Bahrain,5404.59
1262,2021Q2,Asia,Bangladesh,7322.0199999999995
1263,2021Q2,Asia,Bhutan,6256.179999999999
1264,2021Q2,Asia,Brunei,3707.34
1265,2021Q2,Asia,Cambodia,7500.7
1266,2021Q2,Asia,China,6584.8099999999995
1267,2021Q2,Asia,Georgia,5687.58
1268,2021Q2,Asia,Hong Kong,6488.3
1269,2021Q2,Asia,India,7050.25
1270,2021Q2,Asia,Indonesia,6530.160000000001
1271,2021Q2,Asia,Iran,7073.110000000001
1272,2021Q2,Asia,Iraq,6663.18
1273,2021Q2,Asia,Israel,3917.14
1274,2021Q2,Asia,Japan,4480.31
1275,2021Q2,Asia,Jordan,5324.87
1276,2021Q2,Asia,Kazakhstan,6176.879999999999
1277,2021Q2,Asia,Kuwait,6851.39
1278,2021Q2,Asia,Kyrgyzstan,4876.82
1279,2021Q2,Asia,Laos,5590.23
1280,2021Q2,Asia,Lebanon,6832.47
1281,2021Q2,Asia,Macao,2234.2999999999997
1282,2021Q2,Asia,Malaysia,6669.05
1283,2021Q2,Asia,Maldives,0.0
1284,2021Q2,Asia,Mongolia,6553.4
1285,2021Q2,Asia,Myanmar,6671.7
1286,2021Q2,Asia,Nepal,6561.01
1287,2021Q2,Asia,North Korea,0.0
1288,2021Q2,Asia,Northern Cyprus,0.0
1289,2021Q2,Asia,Oman,6119.61
1290,2021Q2,Asia,Pakistan,5916.7
1291,2021Q2,Asia,Palestine,7681.67
1292,2021Q2,Asia,Philippines,6715.51
1293,2021Q2,Asia,Qatar,7149.32
1294,2021Q2,Asia,Saudi Arabia,4886.7
1295,2021Q2,Asia,Singapore,4969.48
1296,2021Q2,Asia,South Korea,4824.9
1297,2021Q2,Asia,Sri Lanka,6402.44
1298,2021Q2,Asia,Syria,4490.21
1299,2021Q2,Asia,Taiwan,4417.7
1300,2021Q2,Asia,Tajikistan,2863.0899999999997
1301,2021Q2,Asia,Thailand,5068.44
1302,2021Q2,Asia,Timor,6767.58
1303,2021Q2,Asia,Turkey,6517.91
1304,2021Q2,Asia,Turkmenistan,5319.62
1305,2021Q2,Asia,United Arab Emirates,5077.13
1306,2021Q2,Asia,Uzbekistan,3791.64
1307,2021Q2,Asia,Vietnam,6268.79
1308,2021Q2,Asia,Yemen,3202.7599999999998
1309,2021Q2,Europe,Albania,4598.28
1310,2021Q2,Europe,Andorra,4339.06
1311,2021Q2,Europe,Austria,6249.57
1312,2021Q2,Europe,Belarus,3910.1000000000004
1313,2021Q2,Europe,Belgium,5210.53
1314,2021Q2,Europe,Bosnia and Herzegovina,3765.79
1315,2021Q2,Europe,Bulgaria,4835.13
1316,2021Q2,Europe,Croatia,4224.13
1317,2021Q2,Europe,Cyprus,5616.28
1318,2021Q2,Europe,Czechia,5399.1
1319,2021Q2,Europe,Denmark,5311.06
1320,2021Q2,Europe,England,0.0
1321,2021Q2,Europe,Estonia,4281.0
1322,2021Q2,Europe,Faeroe Islands,3795.51
1323,2021Q2,Europe,Finland,4642.88
1324,2021Q2,Europe,France,5643.39
1325,2021Q2,Europe,Germany,6652.64
1326,2021Q2,Europe,Gibraltar,0.0
1327,2021Q2,Europe,Greece,6376.21
1328,2021Q2,Europe,Guernsey,0.0
1329,2021Q2,Europe,Hungary,5451.03
1330,2021Q2,Europe,Iceland,3994.34
1331,2021Q2,Europe,Ireland,5938.22
1332,2021Q2,Europe,Isle of Man,0.0
1333,2021Q2,Europe,Italy,6672.25
1334,2021Q2,Europe,Jersey,0.0
1335,2021Q2,Europe,Kosovo,4332.44
1336,2021Q2,Europe,Latvia,4812.0
1337,2021Q2,Europe,Liechtenstein,4183.04
1338,2021Q2,Europe,Lithuania,4396.88
1339,2021Q2,Europe,Luxembourg,4194.57
1340,2021Q2,Europe,Malta,5606.49
1341,2021Q2,Europe,Moldova,5796.68
1342,2021Q2,Europe,Monaco,4507.49
1343,2021Q2,Europe,Montenegro,0.0
1344,2021Q2,Europe,Netherlands,6150.81
1345,2021Q2,Europe,North Macedonia,0.0
1346,2021Q2,Europe,Northern Ireland,0.0
1347,2021Q2,Europe,Norway,5616.64
1348,2021Q2,Europe,Poland,5749.92
1349,2021Q2,Europe,Portugal,6030.66
1350,2021Q2,Europe,Romania,5157.74
1351,2021Q2,Europe,Russia,3650.2400000000002
1352,2021Q2,Europe,San Marino,4641.5599999999995
1353,2021Q2,Europe,Scotland,0.0
1354,2021Q2,Europe,Serbia,4295.349999999999
1355,2021Q2,Europe,Slovakia,5458.01
1356,2021Q2,Europe,Slovenia,4978.14
1357,2021Q2,Europe,Spain,5672.58
1358,2021Q2,Europe,Sweden,5570.67
1359,2021Q2,Europe,Switzerland,4696.58
1360,2021Q2,Europe,Ukraine,5576.849999999999
1361,2021Q2,Europe,United Kingdom,5417.1
1362,2021Q2,Europe,Vatican,0.0
1363,2021Q2,Europe,Wales,0.0
1364,2021Q2,North America,Anguilla,0.0
1365,2021Q2,North America,Antigua and Barbuda,0.0
1366,2021Q2,North America,Aruba,4656.51
1367,2021Q2,North America,Bahamas,6075.29
1368,2021Q2,North America,Barbados,5927.83
1369,2021Q2,North America,Belize,5426.84
1370,2021Q2,North America,Bermuda,5293.66
1371,2021Q2,North America,Bonaire Sint Eustatius and Saba,0.0
1372,2021Q2,North America,British Virgin Islands,0.0
1373,2021Q2,North America,Canada,6783.61
1374,2021Q2,North America,Cayman Islands,0.0
1375,2021Q2,North America,Costa Rica,5418.71
1376,2021Q2,North America,Cuba,7145.82
1377,2021Q2,North America,Curacao,0.0
1378,2021Q2,North America,Dominica,2780.96
1379,2021Q2,North America,Dominican Republic,5995.33
1380,2021Q2,North America,El Salvador,2480.4
1381,2021Q2,North America,Greenland,4115.9
1382,2021Q2,North America,Grenada,0.0
1383,2021Q2,North America,Guadeloupe,0.0
1384,2021Q2,North America,Guatemala,4657.25
1385,2021Q2,North America,Haiti,3715.95
1386,2021Q2,North America,Honduras,8510.32
1387,2021Q2,North America,Jamaica,6712.32
1388,2021Q2,North America,Martinique,0.0
1389,2021Q2,North America,Mexico,4074.62
1390,2021Q2,North America,Montserrat,0.0
1391,2021Q2,North America,Nicaragua,1065.71
1392,2021Q2,North America,Panama,5776.79
1393,2021Q2,North America,Puerto Rico,0.0
1394,2021Q2,North America,Saint Barthelemy,0.0
1395,2021Q2,North America,Saint Kitts and Nevis,0.0
1396,2021Q2,North America,Saint Lucia,0.0
1397,2021Q2,North America,Saint Martin (French part),0.0
1398,2021Q2,North America,Saint Pierre and Miquelon,0.0
1399,2021Q2,North America,Saint Vincent and the Grenadines,0.0
1400,2021Q2,North America,Sint Maarten (Dutch part),0.0
1401,2021Q2,North America,Trinidad and Tobago,6592.240000000001
1402,2021Q2,North America,Turks and Caicos Islands,0.0
1403,2021Q2,North America,United States,5118.9800000000005
1404,2021Q2,North America,United States Virgin Islands,0.0
1405,2021Q2,Oceania,American Samoa,0.0
1406,2021Q2,Oceania,Australia,4788.4
1407,2021Q2,Oceania,Cook Islands,0.0
1408,2021Q2,Oceania,Fiji,6212.17
1409,2021Q2,Oceania,French Polynesia,0.0
1410,2021Q2,Oceania,Guam,0.0
1411,2021Q2,Oceania,Kiribati,2472.02
1412,2021Q2,Oceania,Marshall Islands,0.0
1413,2021Q2,Oceania,Micronesia (country),0.0
1414,2021Q2,Oceania,Nauru,0.0
1415,2021Q2,Oceania,New Caledonia,0.0
1416,2021Q2,Oceania,New Zealand,2022.02
1417,2021Q2,Oceania,Niue,0.0
1418,2021Q2,Oceania,Northern Mariana Islands,0.0
1419,2021Q2,Oceania,Palau,0.0
1420,2021Q2,Oceania,Papua New Guinea,5302.83
1421,2021Q2,Oceania,Pitcairn,0.0
1422,2021Q2,Oceania,Samoa,0.0
1423,2021Q2,Oceania,Solomon Islands,2491.58
1424,2021Q2,Oceania,Tokelau,0.0
1425,2021Q2,Oceania,Tonga,4104.54
1426,2021Q2,Oceania,Tuvalu,0.0
1427,2021Q2,Oceania,Vanuatu,2022.02
1428,2021Q2,Oceania,Wallis and Futuna,0.0
1429,2021Q2,South America,Argentina,7033.84
1430,2021Q2,South America,Bolivia,2516.86
1431,2021Q2,South America,Brazil,5721.7
1432,2021Q2,South America,Chile,7503.03
1433,2021Q2,South America,Colombia,6227.7
1434,2021Q2,South America,Ecuador,5883.0
1435,2021Q2,South America,Falkland Islands,0.0
1436,2021Q2,South America,French Guiana,0.0
1437,2021Q2,South America,Guyana,5555.04
1438,2021Q2,South America,Paraguay,5024.8
1439,2021Q2,South America,Peru,5869.18
1440,2021Q2,South America,Suriname,6791.49
1441,2021Q2,South America,Uruguay,6159.33
1442,2021Q2,South America,Venezuela,7927.57
1443,2021Q3,Africa,Algeria,4687.74
1444,2021Q3,Africa,Angola,5446.98
1445,2021Q3,Africa,Benin,3814.86
1446,2021Q3,Africa,Botswana,6036.15
1447,2021Q3,Africa,Burkina Faso,1594.42
1448,2021Q3,Africa,Burundi,1440.68
1449,2021Q3,Africa,Cameroon,2499.04
1450,2021Q3,Africa,Cape Verde,6019.91
1451,2021Q3,Africa,Central African Republic,1294.56
1452,2021Q3,Africa,Chad,2325.02
1453,2021Q3,Africa,Comoros,0.0
1454,2021Q3,Africa,Congo,3616.79
1455,2021Q3,Africa,Cote d'Ivoire,1793.4
1456,2021Q3,Africa,Democratic Republic of Congo,3570.1600000000003
1457,2021Q3,Africa,Djibouti,4003.84
1458,2021Q3,Africa,Egypt,3748.0800000000004
1459,2021Q3,Africa,Equatorial Guinea,0.0
1460,2021Q3,Africa,Eritrea,0.0
1461,2021Q3,Africa,Eswatini,5802.7300000000005
1462,2021Q3,Africa,Ethiopia,4003.84
1463,2021Q3,Africa,Gabon,5991.5
1464,2021Q3,Africa,Gambia,2412.72
1465,2021Q3,Africa,Ghana,3881.28
1466,2021Q3,Africa,Guinea,5795.87
1467,2021Q3,Africa,Guinea-Bissau,0.0
1468,2021Q3,Africa,Kenya,5325.46
1469,2021Q3,Africa,Lesotho,5247.44
1470,2021Q3,Africa,Liberia,4255.6
1471,2021Q3,Africa,Libya,5322.01
1472,2021Q3,Africa,Madagascar,4510.95
1473,2021Q3,Africa,Malawi,3582.2200000000003
1474,2021Q3,Africa,Mali,4049.27
1475,2021Q3,Africa,Mauritania,3837.77
1476,2021Q3,Africa,Mauritius,4631.02
1477,2021Q3,Africa,Mayotte,0.0
1478,2021Q3,Africa,Morocco,5869.150000000001
1479,2021Q3,Africa,Mozambique,4704.67
1480,2021Q3,Africa,Namibia,5211.86
1481,2021Q3,Africa,Niger,2555.76
1482,2021Q3,Africa,Nigeria,4079.55
1483,2021Q3,Africa,Reunion,0.0
1484,2021Q3,Africa,Rwanda,4945.34
1485,2021Q3,Africa,Saint Helena,0.0
1486,2021Q3,Africa,Sao Tome and Principe,0.0
1487,2021Q3,Africa,Senegal,1788.48
1488,2021Q3,Africa,Seychelles,7640.77
1489,2021Q3,Africa,Sierra Leone,5115.07
1490,2021Q3,Africa,Somalia,3256.87
1491,2021Q3,Africa,South Africa,5159.11
1492,2021Q3,Africa,South Sudan,3520.1899999999996
1493,2021Q3,Africa,Sudan,2412.93
1494,2021Q3,Africa,Tanzania,1293.48
1495,2021Q3,Africa,Togo,4572.29
1496,2021Q3,Africa,Tunisia,6745.139999999999
1497,2021Q3,Africa,Uganda,7142.790000000001
1498,2021Q3,Africa,Zambia,4318.63
1499,2021Q3,Africa,Zimbabwe,6130.59
1500,2021Q3,Asia,Afghanistan,3588.89
1501,2021Q3,Asia,Armenia,0.0
1502,2021Q3,Asia,Azerbaijan,5447.95
1503,2021Q3,Asia,Bahrain,3488.81
1504,2021Q3,Asia,Bangladesh,5509.25
1505,2021Q3,Asia,Bhutan,5888.79
1506,2021Q3,Asia,Brunei,5611.849999999999
1507,2021Q3,Asia,Cambodia,7392.56
1508,2021Q3,Asia,China,7064.06
1509,2021Q3,Asia,Georgia,3474.15
1510,2021Q3,Asia,Hong Kong,5824.96
1511,2021Q3,Asia,India,6643.86
1512,2021Q3,Asia,Indonesia,6548.98
1513,2021Q3,Asia,Iran,6430.83
1514,2021Q3,Asia,Iraq,6985.56
1515,2021Q3,Asia,Israel,4058.48
1516,2021Q3,Asia,Japan,4717.28
1517,2021Q3,Asia,Jordan,4070.44
1518,2021Q3,Asia,Kazakhstan,6090.36
1519,2021Q3,Asia,Kuwait,5587.099999999999
1520,2021Q3,Asia,Kyrgyzstan,4895.389999999999
1521,2021Q3,Asia,Laos,5192.05
1522,2021Q3,Asia,Lebanon,5844.95
1523,2021Q3,Asia,Macao,2174.92
1524,2021Q3,Asia,Malaysia,7181.58
1525,2021Q3,Asia,Maldives,0.0
1526,2021Q3,Asia,Mongolia,5040.75
1527,2021Q3,Asia,Myanmar,6172.4800000000005
1528,2021Q3,Asia,Nepal,5032.89
1529,2021Q3,Asia,North Korea,0.0
1530,2021Q3,Asia,Northern Cyprus,0.0
1531,2021Q3,Asia,Oman,5349.28
1532,2021Q3,Asia,Pakistan,6130.91
1533,2021Q3,Asia,Palestine,7747.4400000000005
1534,2021Q3,Asia,Philippines,6861.25
1535,2021Q3,Asia,Qatar,4969.63
1536,2021Q3,Asia,Saudi Arabia,5196.84
1537,2021Q3,Asia,Singapore,4351.47
1538,2021Q3,Asia,South Korea,4296.36
1539,2021Q3,Asia,Sri Lanka,7633.45
1540,2021Q3,Asia,Syria,2742.27
1541,2021Q3,Asia,Taiwan,5547.96
1542,2021Q3,Asia,Tajikistan,3237.4799999999996
1543,2021Q3,Asia,Thailand,5761.4800000000005
1544,2021Q3,Asia,Timor,5457.36
1545,2021Q3,Asia,Turkey,3378.5499999999997
1546,2021Q3,Asia,Turkmenistan,5563.78
1547,2021Q3,Asia,United Arab Emirates,4528.93
1548,2021Q3,Asia,Uzbekistan,5702.78
1549,2021Q3,Asia,Vietnam,6962.33
1550,2021Q3,Asia,Yemen,3306.37
1551,2021Q3,Europe,Albania,3598.09
1552,2021Q3,Europe,Andorra,4587.05
1553,2021Q3,Europe,Austria,4640.06
1554,2021Q3,Europe,Belarus,2969.21
1555,2021Q3,Europe,Belgium,4327.03
1556,2021Q3,Europe,Bosnia and Herzegovina,3237.4799999999996
1557,2021Q3,Europe,Bulgaria,3485.39
1558,2021Q3,Europe,Croatia,2978.83
1559,2021Q3,Europe,Cyprus,4738.71
1560,2021Q3,Europe,Czechia,3753.37
1561,2021Q3,Europe,Denmark,3230.71
1562,2021Q3,Europe,England,0.0
1563,2021Q3,Europe,Estonia,2259.25
1564,2021Q3,Europe,Faeroe Islands,2661.2400000000002
1565,2021Q3,Europe,Finland,3529.3399999999997
1566,2021Q3,Europe,France,3914.6
1567,2021Q3,Europe,Germany,5019.91
1568,2021Q3,Europe,Gibraltar,0.0
1569,2021Q3,Europe,Greece,5833.66
1570,2021Q3,Europe,Guernsey,0.0
1571,2021Q3,Europe,Hungary,2662.4500000000003
1572,2021Q3,Europe,Iceland,2626.04
1573,2021Q3,Europe,Ireland,3809.72
1574,2021Q3,Europe,Isle of Man,0.0
1575,2021Q3,Europe,Italy,5288.46
1576,2021Q3,Europe,Jersey,0.0
1577,2021Q3,Europe,Kosovo,3949.01
1578,2021Q3,Europe,Latvia,3722.34
1579,2021Q3,Europe,Liechtenstein,3612.74
1580,2021Q3,Europe,Lithuania,2769.97
1581,2021Q3,Europe,Luxembourg,3551.71
1582,2021Q3,Europe,Malta,4111.14
1583,2021Q3,Europe,Moldova,4448.06
1584,2021Q3,Europe,Monaco,2744.0
1585,2021Q3,Europe,Montenegro,0.0
1586,2021Q3,Europe,Netherlands,3692.84
1587,2021Q3,Europe,North Macedonia,0.0
1588,2021Q3,Europe,Northern Ireland,0.0
1589,2021Q3,Europe,Norway,3900.98
1590,2021Q3,Europe,Poland,3478.43
1591,2021Q3,Europe,Portugal,5218.43
1592,2021Q3,Europe,Romania,4765.9
1593,2021Q3,Europe,Russia,4176.05
1594,2021Q3,Europe,San Marino,4777.53
1595,2021Q3,Europe,Scotland,0.0
1596,2021Q3,Europe,Serbia,3381.41
1597,2021Q3,Europe,Slovakia,3610.47
1598,2021Q3,Europe,Slovenia,3914.78
1599,2021Q3,Europe,Spain,4335.3
1600,2021Q3,Europe,Sweden,3346.2
1601,2021Q3,Europe,Switzerland,4188.5599999999995
1602,2021Q3,Europe,Ukraine,4909.22
1603,2021Q3,Europe,United Kingdom,4121.16
1604,2021Q3,Europe,Vatican,0.0
1605,2021Q3,Europe,Wales,0.0
1606,2021Q3,North America,Anguilla,0.0
1607,2021Q3,North America,Antigua and Barbuda,0.0
1608,2021Q3,North America,Aruba,3191.59
1609,2021Q3,North America,Bahamas,5301.8
1610,2021Q3,North America,Barbados,5183.32
1611,2021Q3,North America,Belize,4981.1
1612,2021Q3,North America,Bermuda,3821.38
1613,2021Q3,North America,Bonaire Sint Eustatius and Saba,0.0
1614,2021Q3,North America,British Virgin Islands,0.0
1615,2021Q3,North America,Canada,6010.0
1616,2021Q3,North America,Cayman Islands,0.0
1617,2021Q3,North America,Costa Rica,5026.79
1618,2021Q3,North America,Cuba,6556.56
1619,2021Q3,North America,Curacao,0.0
1620,2021Q3,North America,Dominica,4265.89
1621,2021Q3,North America,Dominican Republic,5506.05
1622,2021Q3,North America,El Salvador,2907.62
1623,2021Q3,North America,Greenland,3799.5299999999997
1624,2021Q3,North America,Grenada,0.0
1625,2021Q3,North America,Guadeloupe,0.0
1626,2021Q3,North America,Guatemala,5354.56
1627,2021Q3,North America,Haiti,5228.71
1628,2021Q3,North America,Honduras,8140.9
1629,2021Q3,North America,Jamaica,6539.85
1630,2021Q3,North America,Martinique,0.0
1631,2021Q3,North America,Mexico,4863.79
1632,2021Q3,North America,Montserrat,0.0
1633,2021Q3,North America,Nicaragua,708.1899999999999
1634,2021Q3,North America,Panama,6627.81
1635,2021Q3,North America,Puerto Rico,0.0
1636,2021Q3,North America,Saint Barthelemy,0.0
1637,2021Q3,North America,Saint Kitts and Nevis,0.0
1638,2021Q3,North America,Saint Lucia,0.0
1639,2021Q3,North America,Saint Martin (French part),0.0
1640,2021Q3,North America,Saint Pierre and Miquelon,0.0
1641,2021Q3,North America,Saint Vincent and the Grenadines,0.0
1642,2021Q3,North America,Sint Maarten (Dutch part),0.0
1643,2021Q3,North America,Trinidad and Tobago,7994.18
1644,2021Q3,North America,Turks and Caicos Islands,0.0
1645,2021Q3,North America,United States,4710.36
1646,2021Q3,North America,United States Virgin Islands,0.0
1647,2021Q3,Oceania,American Samoa,0.0
1648,2021Q3,Oceania,Australia,6446.52
1649,2021Q3,Oceania,Cook Islands,0.0
1650,2021Q3,Oceania,Fiji,7969.38
1651,2021Q3,Oceania,French Polynesia,0.0
1652,2021Q3,Oceania,Guam,0.0
1653,2021Q3,Oceania,Kiribati,3006.88
1654,2021Q3,Oceania,Marshall Islands,0.0
1655,2021Q3,Oceania,Micronesia (country),0.0
1656,2021Q3,Oceania,Nauru,0.0
1657,2021Q3,Oceania,New Caledonia,0.0
1658,2021Q3,Oceania,New Zealand,5011.12
1659,2021Q3,Oceania,Niue,0.0
1660,2021Q3,Oceania,Northern Mariana Islands,0.0
1661,2021Q3,Oceania,Palau,0.0
1662,2021Q3,Oceania,Papua New Guinea,4578.23
1663,2021Q3,Oceania,Pitcairn,0.0
1664,2021Q3,Oceania,Samoa,0.0
1665,2021Q3,Oceania,Solomon Islands,3125.1
1666,2021Q3,Oceania,Tokelau,0.0
1667,2021Q3,Oceania,Tonga,3962.19
1668,2021Q3,Oceania,Tuvalu,0.0
1669,2021Q3,Oceania,Vanuatu,2027.59
1670,2021Q3,Oceania,Wallis and Futuna,0.0
1671,2021Q3,South America,Argentina,6841.91
1672,2021Q3,South America,Bolivia,4331.51
1673,2021Q3,South America,Brazil,5083.49
1674,2021Q3,South America,Chile,5845.95
1675,2021Q3,South America,Colombia,4494.639999999999
1676,2021Q3,South America,Ecuador,5427.28
1677,2021Q3,South America,Falkland Islands,0.0
1678,2021Q3,South America,French Guiana,0.0
1679,2021Q3,South America,Guyana,5643.43
1680,2021Q3,South America,Paraguay,4377.54
1681,2021Q3,South America,Peru,5746.3
1682,2021Q3,South America,Suriname,7314.43
1683,2021Q3,South America,Uruguay,5183.61
1684,2021Q3,South America,Venezuela,7822.29
1685,2021Q4,Africa,Algeria,4146.02
1686,2021Q4,Africa,Angola,5699.87
1687,2021Q4,Africa,Benin,4600.0
1688,2021Q4,Africa,Botswana,1566.8100000000002
1689,2021Q4,Africa,Burkina Faso,1277.88
1690,2021Q4,Africa,Burundi,1375.96
1691,2021Q4,Africa,Cameroon,2875.1
1692,2021Q4,Africa,Cape Verde,4958.18
1693,2021Q4,Africa,Central African Republic,1936.94
1694,2021Q4,Africa,Chad,2096.12
1695,2021Q4,Africa,Comoros,0.0
1696,2021Q4,Africa,Congo,3943.19
1697,2021Q4,Africa,Cote d'Ivoire,1329.42
1698,2021Q4,Africa,Democratic Republic of Congo,3757.21
1699,2021Q4,Africa,Djibouti,4270.24
1700,2021Q4,Africa,Egypt,3518.11
1701,2021Q4,Africa,Equatorial Guinea,0.0
1702,2021Q4,Africa,Eritrea,0.0
1703,2021Q4,Africa,Eswatini,5086.52
1704,2021Q4,Africa,Ethiopia,3978.82
1705,2021Q4,Africa,Gabon,4624.88
1706,2021Q4,Africa,Gambia,1711.14
1707,2021Q4,Africa,Ghana,3864.09
1708,2021Q4,Africa,Guinea,6015.24
1709,2021Q4,Africa,Guinea-Bissau,0.0
1710,2021Q4,Africa,Kenya,3981.55
1711,2021Q4,Africa,Lesotho,4525.35
1712,2021Q4,Africa,Liberia,3832.7400000000002
1713,2021Q4,Africa,Libya,4074.04
1714,2021Q4,Africa,Madagascar,3039.15
1715,2021Q4,Africa,Malawi,3405.48
1716,2021Q4,Africa,Mali,4048.7599999999998
1717,2021Q4,Africa,Mauritania,1863.06
1718,2021Q4,Africa,Mauritius,3569.9500000000003
1719,2021Q4,Africa,Mayotte,0.0
1720,2021Q4,Africa,Morocco,5583.8
1721,2021Q4,Africa,Mozambique,4279.7
1722,2021Q4,Africa,Namibia,2992.46
1723,2021Q4,Africa,Niger,2555.76
1724,2021Q4,Africa,Nigeria,3798.77
1725,2021Q4,Africa,Reunion,0.0
1726,2021Q4,Africa,Rwanda,5019.28
1727,2021Q4,Africa,Saint Helena,0.0
1728,2021Q4,Africa,Sao Tome and Principe,0.0
1729,2021Q4,Africa,Senegal,1455.48
1730,2021Q4,Africa,Seychelles,6388.8
1731,2021Q4,Africa,Sierra Leone,4336.3
1732,2021Q4,Africa,Somalia,3607.33
1733,2021Q4,Africa,South Africa,4718.7
1734,2021Q4,Africa,South Sudan,4338.67
1735,2021Q4,Africa,Sudan,1175.96
1736,2021Q4,Africa,Tanzania,1469.28
1737,2021Q4,Africa,Togo,3037.55
1738,2021Q4,Africa,Tunisia,3421.85
1739,2021Q4,Africa,Uganda,6802.080000000001
1740,2021Q4,Africa,Zambia,3411.9300000000003
1741,2021Q4,Africa,Zimbabwe,4810.15
1742,2021Q4,Asia,Afghanistan,2456.49
1743,2021Q4,Asia,Armenia,0.0
1744,2021Q4,Asia,Azerbaijan,5640.1
1745,2021Q4,Asia,Bahrain,2276.86
1746,2021Q4,Asia,Bangladesh,3267.91
1747,2021Q4,Asia,Bhutan,4134.11
1748,2021Q4,Asia,Brunei,6611.0199999999995
1749,2021Q4,Asia,Cambodia,5496.61
1750,2021Q4,Asia,China,7261.400000000001
1751,2021Q4,Asia,Georgia,4342.43
1752,2021Q4,Asia,Hong Kong,5113.2
1753,2021Q4,Asia,India,5204.46
1754,2021Q4,Asia,Indonesia,5733.01
1755,2021Q4,Asia,Iran,6139.02
1756,2021Q4,Asia,Iraq,6533.55
1757,2021Q4,Asia,Israel,4631.29
1758,2021Q4,Asia,Japan,4344.24
1759,2021Q4,Asia,Jordan,2512.96
1760,2021Q4,Asia,Kazakhstan,6050.82
1761,2021Q4,Asia,Kuwait,4491.86
1762,2021Q4,Asia,Kyrgyzstan,4276.62
1763,2021Q4,Asia,Laos,6798.38
1764,2021Q4,Asia,Lebanon,3014.69
1765,2021Q4,Asia,Macao,3513.0899999999997
1766,2021Q4,Asia,Malaysia,5204.9
1767,2021Q4,Asia,Maldives,0.0
1768,2021Q4,Asia,Mongolia,3427.08
1769,2021Q4,Asia,Myanmar,7113.09
1770,2021Q4,Asia,Nepal,3066.3599999999997
1771,2021Q4,Asia,North Korea,0.0
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,4337.04
1774,2021Q4,Asia,Pakistan,4116.13
1775,2021Q4,Asia,Palestine,3522.56
1776,2021Q4,Asia,Philippines,6449.98
1777,2021Q4,Asia,Qatar,4797.9
1778,2021Q4,Asia,Saudi Arabia,4456.77
1779,2021Q4,Asia,Singapore,4042.9900000000002
